TivB8,13700,"PilX8protein,T4SSVirB8component",Inc?,pLN126,237,80.2
TivB8,13700,PilX8,Inc?,pMAS2027,237,80.2
TivB8,13700,IncXtypeIVsecretionsystemproteinVirB8,Inc?,pNMEC31,237,80.6
TivB8,13700,PilX8protein,Inc?,pSYM1,237,80.2
TivB8,13700,Pilx8protein,Inc?,pSF07202,237,80.2
TivB8,13700,VirB8,Inc?,pSD,237,80.2
TivB8,13700,typeIVsecretionsystemVirB8component,Inc?,pOU1115,237,80.2
TivB8,13700,Pilx8protein,Inc?,pOLA52,237,80.2
TivB8,13700,typeIVsecretionsystemVirB8component,Inc?,pSE34,237,80.2
TivB8,13700,VirB8/Pilx8,Inc?,pDKX1-TEM-52,237,79.7
TivB8,13700,pilx8protein,Inc?,pCT02021853,237,80.2
TivB8,13700,pilusassemblyproteinPilX8,Inc?,pYU39,237,80.2
TivB8,13700,PilX8,Inc?,NDM-1,190,99.5
TivB8,15037,typeIVsecretionsystemproteinVirB8,Inc?,unnamed,238,100.0
TivB8,15037,TypeIVsecretionsystemproteinvirB8,Inc?,pFB1TET,219,71.2
TivB8,15037,"typeIVsecretionsystemproteinVirB8,putative",Inc?,pTet,219,71.2
TivB8,15037,cmgB8,Inc?,pCC31,219,71.2
TivB8,15037,"typeIVsecretorypathway,VirB3-likeprotein",Inc?,pN29710-1,219,70.8
TivB8,72866,virB8familyprotein,Inc?,unnsmrf,249,*
TivB8,13014,TypeIVsecretionsystemproteinvirB8,Inc?,pEA3,252,*
TivB8,13014,"TypeIVsecretorypathway,componentVirB8",Inc?,pFSEC-01,252,99.6
TivB8,13014,TypeIVsecretionsystemproteinvirB8,Inc?,pHNFP671,252,99.6
TivB8,13390,TrbJ,Inc?,2964TF,247,100.0
TivB8,45152,TrbJ,Inc?,pSinA,267,*
TivB8,45111,rcorf90,ri/ti,pRi2659,283,83.5
TivB8,45111,TrbJ,Inc?,pLPU83a,269,74.2
TivB8,45111,trbJ,Inc?,pRiA4b,267,82.0
TivB9,9428,TrbG,Inc?,pVPA3-1,315,98.1
TivB9,75369,Fpilinassembly,Inc?,p42-2,330,99.7
TivB9,75369,TraK,Inc?,pEC,249,82.7
TivB9,75369,TraK,Inc?,pEC,249,82.7
TivB9,75369,TraK,Inc?,pEK499,242,82.7
TivB9,75369,traK,incf,F,242,82.7
TivB9,75369,TraK,Inc?,pCERC3,242,82.7
TivB9,75369,TraK,Inc?,pEG430-2,242,82.2
TivB9,75369,lipoproteinTraK,Inc?,pHNFP460-1,242,82.7
TivB9,75369,TraKprotein,Inc?,pECSF1,242,82.7
TivB9,75369,TraKlipoproteinprecursor,Inc?,pAPEC-O2-R,242,82.7
TivB9,75369,TraEprotein,Inc?,pHeBE7,242,80.7
TivB9,75369,TraK,Inc?,pAPEC-O1-ColBM,242,82.7
TivB9,75369,FpilusassemblyproteinTraK,Inc?,pUTI89,242,82.7
TivB9,75369,TraK,Inc?,pHK17a,242,82.2
TivB9,75369,TraKprotein,Inc?,pMC-NDM,242,80.7
TivB9,75369,TraK,Inc?,pGUE-NDM,242,80.7
TivB9,75369,TraK,Inc?,pVM01,242,82.7
TivB9,75369,TraK,Inc?,pKP1034,242,82.7
TivB9,75369,FpilusassemblyproteinTraK,Inc?,pETN48,242,82.7
TivB9,75369,lipoproteinTraK,Inc?,pO111,242,82.7
TivB9,75369,FpilusassemblyproteinTraK,Inc?,pJIE186-2,242,80.7
TivB9,75369,lipoprotein,Inc?,pDB4277,242,82.7
TivB9,75369,FpilusassemblyproteinTraK,Inc?,pECOS88,242,82.7
TivB9,75369,TraK,Inc?,pAPEC-1,242,82.7
TivB9,75369,TraKlipoprotein,Inc?,p3PCN033,242,82.7
TivB9,75369,w0074,Inc?,pSFO157,242,80.7
TivB9,75369,TraK,incf,p1658/97,242,82.7
TivB9,75369,TraK,Inc?,pEC958,242,82.7
TivB9,75369,TraK,incf,pIP1206,242,80.7
TivB9,75369,Fpilusassemblyproteinprecursor,Inc?,p1ESCUM,216,96.8
TivB9,75369,pilusassemblyprotein,Inc?,pMAR2,212,91.0
TivB9,75369,pilusassemblyprotein,Inc?,pMAR7,212,91.0
TivB9,10533,"typeIVsecretionsystemproteinVirB9,putative",Inc?,pN29710-1,298,90.5
TivB9,10533,typeIVsecretionsystemproteinVirB9,Inc?,unnamed,296,88.9
TivB9,10533,"typeIVsecretionsystemproteinVirB9,putative",Inc?,pTet,296,88.9
TivB9,10533,cmgB9,Inc?,pCC31,296,88.9
TivB9,10533,hypotheticalprotein,Inc?,pRM5611,296,88.9
TivB9,10533,TypeIVsecretionsystemproteinvirB9precursor,Inc?,pFB1TET,296,88.9
TivB9,10533,cmgB9,Inc?,pTet,295,100.0
TivB9,10533,hypotheticalprotein,Inc?,pRM4661,295,98.0
TivB9,10533,TypeIVsecretionsystemproteinvirB9precursor,Inc?,pOR12TET,295,97.6
TivB9,10533,pTet24,Inc?,pTet,295,100.0
TivB9,10533,hypotheticalprotein,Inc?,pTet,254,97.2
TivB9,10533,hypotheticalprotein,Inc?,pccdm3,254,97.2
TivB9,10533,hypotheticalprotein,Inc?,pCj1,254,97.2
TivB9,10533,hypotheticalprotein,Inc?,pccdm2,254,97.2
TivB9,10533,hypotheticalprotein,Inc?,pccdm1,254,97.2
TivB9,23757,hypotheticalprotein,Inc?,unnamed,363,100.0
TivB9,23757,hypotheticalprotein,Inc?,:,181,72.3
TivB9,23757,TraK,Inc?,pN-Cit,126,*
TivB9,23757,hypotheticalprotein,Inc?,PCN061p4,115,97.4
TivB9,51908,TraKoriT-bindingprotein,Inc?,pP9014,147,*
TivB9,82691,hypotheticalprotein,Inc?,pO104,766,95.3
TivB9,82691,hypotheticalprotein,inci,pO26-Vir,400,74.3
TivB9,82691,hypotheticalprotein,Inc?,pO104,372,72.8
TivB9,82691,hypotheticalprotein,Inc?,unnamed,363,100.0
TivB9,82691,conservedhypotheticalprotein,Inc?,pECOED,359,93.0
TivB9,82691,hypotheticalprotein,inci,pO113,324,92.0
TivB9,82691,TraK,Inc?,p5312.29,96,94.8
TivB9,82691,TraK,Inc?,p3521,96,100.0
TivB9,82691,TraK,Inc?,pEB1,96,100.0
TivB9,82691,TraK,Inc?,p4809.66,96,94.8
TivB9,82691,TraK,Inc?,pDV10,96,94.8
TivB9,82691,TraK,Inc?,pTMSA970,96,94.8
TivB9,82691,TraK,Inc?,pTMSA992,96,94.8
TivB9,82691,TraK,Inc?,pTMSA1088,96,94.8
TivB9,82691,TraK,Inc?,pDV45,96,94.8
TivB9,13415,TraKlipoprotein,Inc?,plasmid1,246,74.4
TivB9,13415,TraK,Inc?,pED208,246,98.4
TivB9,13415,F-pilusassemblyprotein,Inc?,pCss165Kan,246,84.6
TivB9,28911,TraK,Inc?,pADAP,88,*
TivB9,97458,hypotheticalprotein,Inc?,unnamed,363,100.0
TivB9,97458,TraKprotein,Inc?,D,239,100.0
TivB9,9946,matingpairformationprotein,Inc?,pB12,461,95.4
TivB9,9946,matingpairformationprotein,Inc?,pB1,321,72.6
TivB9,9946,matingpairformationprotein,Inc?,pYS1,321,72.6
TivB9,9946,matingpairformationprotein,Inc?,pRSB223,321,72.6
TivB9,9946,matingpairformationprotein,Inc?,pEMT3,320,74.4
TivB9,9946,matingpairformationprotein,Inc?,pDS3,320,73.1
TivB9,9946,matingpairformationprotein,Inc?,pDTC28,320,73.1
TivB9,9946,matingpairformationprotein,Inc?,pKSP212,320,73.1
TivB9,9946,matingpairformationprotein,Inc?,pWEC911,319,71.2
TivB9,9946,matingpairformationprotein,Inc?,pG527,319,97.2
TivB9,9946,matingpairformationproteinTrbG,Inc?,pTSA,306,99.7
TivB9,9946,TrbGprotein,Inc?,pB8.,306,99.7
TivB9,9946,TrbG,incp,pBP136,306,99.3
TivB9,9946,TrbG,Inc?,BRA100,306,99.7
TivB9,9946,TrbG,incp,R751,306,99.0
TivB9,9946,TrbG,Inc?,pW2,306,99.7
TivB9,9946,TrbG,incp,pUO1,306,*
TivB9,9946,TrbGprotein,incp,pADP-1,306,99.7
TivB9,9946,TrbG,Inc?,pNB8c,304,82.4
TivB9,9946,TrbG,incp,pA1,304,82.4
TivB9,9946,TrbG,incp,pCNB,304,82.4
TivB9,9946,TrbGprotein,incp,pB4,304,82.4
TivB9,9946,TrbGmatingpairformationprotein,Inc?,pAKD4,301,74.7
TivB9,9946,TrbGmatingpairformationprotein,incp,pIJB1,301,74.7
TivB9,9946,TrbG,Inc?,R906,299,99.7
TivB9,9946,TrbG,Inc?,pAKD29,299,99.7
TivB9,9946,TrbG:matingpairformationprotein,Inc?,pMBUI8,299,99.7
TivB9,9946,TrbGprotein,Inc?,pAAA83,299,99.7
TivB9,9946,TrbGprotein,Inc?,pA22732-IMP,299,99.7
TivB9,9946,TrbG,Inc?,pBHB,299,99.7
TivB9,9946,TrbG,Inc?,pAKD1,299,99.3
TivB9,9946,TrbG,Inc?,R772,299,99.7
TivB9,9946,TrbG,Inc?,pAKD18,299,99.7
TivB9,9946,TrbG,Inc?,pAKD33,299,99.7
TivB9,9946,TrbG,Inc?,pAKD14,299,99.7
TivB9,9946,TrbG,Inc?,pAKD15,299,99.7
TivB9,9946,TrbG,Inc?,pAKD17,299,99.7
TivB9,9946,TrbG,Inc?,pAKD31,299,99.7
TivB9,9946,TrbG,Inc?,pLME1,297,82.9
TivB9,9946,TrbGprotein,Inc?,p712,297,81.3
TivB9,9946,TrbG,Inc?,pI2,297,82.9
TivB9,9946,TrbGprotein,incp,pBS228,297,77.9
TivB9,9946,TrbG,Inc?,pAKD25,297,81.3
TivB9,9946,TrbG,Inc?,pAKD26,297,82.9
TivB9,9946,TrbG,Inc?,pC1-1,297,82.9
TivB9,9946,TrbG,Inc?,pAKD34,297,81.3
TivB9,9946,TrbG,Inc?,pTB30,297,82.9
TivB9,9946,TrbG,Inc?,pAKD16,297,81.3
TivB9,9946,TrbGprotein,incp,pKJK5,297,81.3
TivB9,9946,TrbGprotein,Inc?,complete,297,77.6
TivB9,9946,TrbGmatingpairformationprotein,Inc?,pMBUI1,296,74.2
TivB9,9946,TrbGmatingpairformationprotein,Inc?,pKS208,296,74.2
TivB9,9946,Trbgprotein,Inc?,pMCBF6,296,74.2
TivB9,9946,TrbGmatingpairformationprotein,Inc?,QKH54,296,74.6
TivB9,9946,matingpairformation,incp,pJP4,154,100.0
TivB9,22730,DNAprocessingprotein,Inc?,pWEC911,635,82.9
TivB9,22730,DNAprocessingprotein,Inc?,pG527,635,82.9
TivB9,22730,oriT-bindingproteinTraK,Inc?,PB5,134,99.3
TivB9,22730,oriT-bindingproteinTraK,Inc?,PB11,134,99.3
TivB9,22730,TraKoriTbindingprotein,incp,pBS228,134,99.3
TivB9,22730,oriT-bindingproteinTraK,Inc?,complete,134,99.3
TivB9,10578,TraO,Inc?,PCN061p4,295,99.0
TivB9,10578,typeIVsecretionsystemproteinvirB9precursor,Inc?,:,295,99.7
TivB9,10578,TraO,Inc?,pN-Cit,295,99.7
TivB9,71991,"TypeIVsecretorypathway,VirB9component",Inc?,pRmeGR4a,269,94.4
TivB9,71991,TypeIVsecretionsystemproteinvirB9Flags:Precursor,Inc?,pSfHH103c,269,*
TivB9,71991,typeIVsecretionproteinAvhB9,Inc?,pAtS4a,269,85.5
TivB9,27708,thickpilusprotein,Inc?,pRK1,1014,99.9
TivB9,27708,hypotheticalprotein,Inc?,p369,356,98.9
TivB9,27708,TraK,Inc?,:,305,92.1
TivB9,27708,TraK,Inc?,pC271,96,99.0
TivB9,27708,TraKprotein,inci,pSE11-1,96,97.9
TivB9,27708,TraKfamilyprotein,Inc?,pSEHO0A2,96,84.4
TivB9,27708,TraK,Inc?,pNF1358,96,99.0
TivB9,27708,traK,Inc?,P9,96,99.0
TivB9,27708,TraK,Inc?,pJIE139,96,96.9
TivB9,27708,TraK,Inc?,pTF2,96,99.0
TivB9,27708,TraKprotein,Inc?,pSKLX3330,96,97.9
TivB9,27708,conjugalproteinTrak,Inc?,pSTM709,96,99.0
TivB9,27708,TraK,Inc?,pEC,96,97.9
TivB9,27708,TraK,Inc?,pM105,96,99.0
TivB9,27708,TraK,Inc?,pSTM7,96,99.0
TivB9,27708,TraK,Inc?,pTF,96,99.0
TivB9,27708,TraK,Inc?,pSTM2,96,99.0
TivB9,27708,traK,Inc?,pHV292,96,99.0
TivB9,27708,traK,Inc?,pHV295,96,99.0
TivB9,27708,TraKprotein,Inc?,pKHSB1,96,97.9
TivB9,27708,traK,Inc?,pHV114,96,99.0
TivB9,27708,TraK,Inc?,pV404,96,99.0
TivB9,27708,traK,Inc?,pFAM22871,96,97.9
TivB9,27708,TraK,Inc?,pJIE174,96,97.9
TivB9,27708,TraK,Inc?,pEKO1101,96,99.0
TivB9,27708,TraK,Inc?,pV408,96,99.0
TivB9,27708,TraK,Inc?,pSal8934a,96,99.0
TivB9,27708,TraK,inci,pSL476,96,99.0
TivB9,27708,TraK,inci,pCVM29188,96,99.0
TivB9,27708,TraKprotein,Inc?,TY474p2,96,99.0
TivB9,27708,TraK,Inc?,pHNAH4-1,96,99.0
TivB9,27708,TraK,Inc?,pJIE113,96,97.9
TivB9,27708,TraK,Inc?,pC193,96,99.0
TivB9,27708,TraK,Inc?,pIFM3804,96,99.0
TivB9,27708,TraK,Inc?,pKPC-LKEc,96,100.0
TivB9,27708,TraKprotein,Inc?,pEK204,96,97.9
TivB9,27708,hypotheticalprotein,Inc?,pFORC11.2,95,100.0
TivB9,97337,TraKprotein,Inc?,pREIP,242,*
TivB9,97337,TraKprotein,Inc?,pREISMN,239,73.6
TivB9,13934,TraKprotein,Inc?,pLD-TEX-KL,239,83.3
TivB9,13934,hypotheticalprotein,Inc?,pLPL,111,76.6
TivB9,101721,TraKoriT-bindingprotein,Inc?,pKS208,150,*
TivB9,13549,TraKprotein,Inc?,unnamed,99,99.0
TivB9,10125,putativeendonuclease,Inc?,pCS0010A,303,100.0
TivB9,10125,putativeendonuclease,Inc?,pPWD4,303,99.7
TivB9,10125,hypotheticalprotein,Inc?,pND11,303,100.0
TivB9,10125,putativeendonuclease,Inc?,pB15,303,99.7
TivB9,10125,hypotheticalprotein,Inc?,pND12,303,100.0
TivB9,10125,TraK,Inc?,pAPEC-O78-2,303,100.0
TivB9,10125,nuclease,Inc?,p9134dAT,220,98.6
TivB9,10125,nuclease,Inc?,p9134,220,98.6
TivB9,10125,nuclease,Inc?,p9134dT,220,98.6
TivB9,20216,TraK,Inc?,pNDM-ECS01,158,99.4
TivB9,20216,TraKprotein,Inc?,p0801-IMP,158,98.7
TivB9,20216,ConjugativeproteinTraK,Inc?,pKPC-SMH,158,*
TivB9,20216,TraK,Inc?,p271A,158,99.4
TivB9,20216,TraK,Inc?,pYNKP001-NDM,158,99.4
TivB9,20216,TraK,Inc?,pJIE137,158,98.7
TivB9,20216,TraK,Inc?,pTR3,140,99.3
TivB9,20216,traKprotein,Inc?,p34998-53.129kb,140,100.0
TivB9,20216,TraK,Inc?,pTR4,140,99.3
TivB9,20216,traKprotein,Inc?,pKPC,140,100.0
TivB9,20216,traKprotein,Inc?,pEC448,140,98.6
TivB9,20216,traKprotein,Inc?,p34983-59.134kb,140,98.6
TivB9,46060,putativeexportedprotein,Inc?,unnamed,248,98.0
TivB9,46060,TraKprotein,Inc?,p2327,248,*
TivB9,97197,TraKlipoproteinTraK,Inc?,p75,245,*
TivB9,9203,typeIVsecretionsystemprotein,Inc?,pTGL1,337,92.6
TivB9,9203,sexpilusassemblyproteinTraK,Inc?,pBPSE01,325,73.7
TivB9,9203,hypotheticalprotein,Inc?,pBMUL01,175,*
TivB9,46066,TraKprotein,Inc?,pET45.,248,*
TivB9,13478,TraK,Inc?,pEC,249,77.2
TivB9,13478,TraK,Inc?,pSal6919a,246,98.4
TivB9,13478,['orfX66'],Inc?,pSEN,246,97.6
TivB9,13478,TraK,Inc?,pSal8934b,246,98.4
TivB9,13478,['orfX89'],Inc?,pSG,246,98.8
TivB9,13478,traKprotein,Inc?,:,242,76.8
TivB9,13478,traK,incf,R100,242,76.8
TivB9,13478,TraK,Inc?,pYD786-2,242,76.8
TivB9,13478,TraK,Inc?,pKF3-140,242,76.8
TivB9,13478,TraKlipoproteinprecursor(pilusassemblyprotein),Inc?,unnamed,242,77.2
TivB9,13478,traK,Inc?,pFAM22871,242,76.8
TivB9,13478,TraK,Inc?,pYHCC,242,76.8
TivB9,13478,TraK,incf,pC15-1a,242,76.8
TivB9,13478,TraKprotein,incf,pO86A1,242,75.6
TivB9,13478,TraKlipoproteinprecursor,Inc?,55989p,242,77.2
TivB9,13478,TraK,Inc?,pEK516,242,76.8
TivB9,13478,TraK,Inc?,pXZ,242,76.8
TivB9,13478,TraKlipoproteinprecursor,Inc?,pAPEC-O78-ColV,224,82.1
TivB9,13478,TraKlipoproteinprecursor,Inc?,pTC1,224,81.3
TivB9,13478,FpilinassemblyproteinTraK,Inc?,pACN001-B,223,82.5
TivB9,13461,traKfamilyprotein,Inc?,pBIN,246,88.6
TivB9,13461,TraK,Inc?,bglu,246,89.4
TivB9,37345,TypeIVsecretionsystemproteinVirD4,Inc?,pHN1122-1,652,98.2
TivB9,37345,TypeIVsecretionsystemproteinVirD4,Inc?,pSH146,652,100.0
TivB9,37345,TraK,Inc?,pmcr1,652,99.5
TivB9,37345,TraK,Inc?,pBK15692,652,98.2
TivB9,37345,TypeIVsecretionsystemproteinVirD4,Inc?,pRM12761,652,98.3
TivB9,37345,TypeIVsecretionsystemproteinVirD4,Inc?,pHNLDH19,652,98.2
TivB9,37345,TraKprotein,Inc?,p1081-CTXM,652,98.2
TivB9,37345,TypeIVsecretionsystemproteinVirD4,Inc?,pHNY2,652,98.2
TivB9,37345,TypeIVsecretionsystemproteinVirD4,Inc?,pRM13516,652,98.3
TivB9,37345,TypeIVsecretionsystemproteinVirD4,Inc?,pVT553,652,100.0
TivB9,37345,TypeIVsecretionsystemproteinVirD4,Inc?,genome,652,98.2
TivB9,37345,VirD4,Inc?,pAF23,652,*
TivB9,37345,typeIVsecretionsystemproteinVirD4,Inc?,pCTXM64,652,98.2
TivB9,37345,TypeIVsecretionsystemproteinVirD4,Inc?,pHNSHP45,652,100.0
TivB9,37345,traK,Inc?,R721,652,98.0
TivB9,37345,TraKprotein,Inc?,pCTXM132,631,98.4
TivB9,45191,TrwF,Inc?,IncW,266,*
TivB9,45191,trwFprotein,incw,pMAK3,266,99.6
TivB9,52150,hypotheticalprotein,Inc?,pJJ1886,517,79.9
TivB9,52150,TraK,Inc?,pHS102707,182,97.9
TivB9,52150,TraK,Inc?,pHNFP671,182,97.9
TivB9,65643,TraKprotein,Inc?,pET49.,598,*
TivB9,10811,VirB9,proma,pTer331,290,97.6
TivB9,10811,TraK,Inc?,pSFA231,290,99.0
TivB9,10811,TraKprotein,proma,pIPO2T,290,*
TivB9,13383,ProteinTraK,Inc?,pP10164-NDM,247,100.0
TivB9,13383,TraK,Inc?,pK351,247,*
TivB9,13383,TraK,Inc?,pKOX,247,100.0
TivB9,16141,TrbGmatingpairformationprotein,Inc?,pP9014,301,73.4
TivB9,16141,trbG,Inc?,pXF-RIV5,296,70.0
TivB9,57030,DNA-processingprotein,Inc?,pEMT3,634,87.3
TivB9,57030,TraK,Inc?,pAKD25,130,99.0
TivB9,57030,TraK,Inc?,pAKD34,130,99.0
TivB9,57030,TraKprotein,Inc?,pHH3414,129,92.7
TivB9,57030,TraKprotein,Inc?,pKS77,129,92.7
TivB9,57030,TraKprotein,incp,pKJK5,129,92.7
TivB9,57030,TraKprotein,Inc?,pHH3408,129,92.7
TivB9,57030,TraKprotein,Inc?,pHH128,129,92.7
TivB9,57030,TraK,Inc?,pAKD16,96,99.0
TivB9,57030,TraKprotein,Inc?,p712,96,*
TivB9,44384,TypeIVsecretionsystemproteinvirB9,Inc?,pEP2,285,77.9
TivB9,44384,typeIVsecretorypathwayVirB9component,Inc?,DNA,285,99.3
TivB9,5651,TrsK,Inc?,pV030-8,548,95.6
TivB9,5651,typeVIsecretionprotein,Inc?,pV605,548,95.6
TivB9,5651,TraK,Inc?,p12-00322,548,95.1
TivB9,5651,TrsKprotein,Inc?,pSX01,548,95.3
TivB9,5651,TraG/TraDfamily,Inc?,pPR9,548,94.6
TivB9,5651,putativemembraneproteinTraK,Inc?,SAP082A,546,97.3
TivB9,5651,putativemembraneproteinTraK,Inc?,SAP079A,546,97.3
TivB9,5651,TraK,Inc?,pLW043,546,97.3
TivB9,5651,TrsK,Inc?,pRM27,546,97.3
TivB9,5651,putativemembraneproteinTraK,Inc?,pSK41,546,97.3
TivB9,5651,putativemembraneproteinTraK,Inc?,SAP014A,546,97.3
TivB9,5651,putativemembraneproteinTraK,Inc?,SAP080A,546,97.3
TivB9,5651,TrsK,Inc?,pGO400,546,97.3
TivB9,5651,TrsKprotein,Inc?,pN315G,546,97.3
TivB9,5651,TrsKprotein,Inc?,unnamed,546,97.3
TivB9,5651,putativemembraneproteinTraK,Inc?,SAP068A,546,97.3
TivB9,5651,putativemembraneproteinTraK,Inc?,SAP069A,546,97.3
TivB9,5651,typeVIsecretionprotein,Inc?,p5909-02,545,92.8
TivB9,5651,TraG/TraDfamily,Inc?,p18813-P03,55,*
TivB9,2240,TraK/VirD4-likeprotein,Inc?,pF3031,610,*
TivB9,2240,TraK-likeprotein,Inc?,pF3028,610,100.0
TivB9,2240,TraK/VirD4-likeprotein,Inc?,pF1947,596,92.8
TivB9,30788,TraKprotein,Inc?,pBVIE04,75,*
TivB9,78790,TraK,Inc?,pEC,249,82.7
TivB9,78790,hypotheticalprotein,incn,pLEW517,232,100.0
TivB9,78790,TraK,Inc?,pVQS1,138,99.3
TivB9,78790,TraK,Inc?,12,138,100.0
TivB9,78790,TraK,incn,R46,138,99.3
TivB9,78790,TraK,Inc?,pNDM-BTR,138,100.0
TivB9,78790,TraK,Inc?,pNL194,138,100.0
TivB9,78790,traKprotein,Inc?,1205p3,138,99.3
TivB9,78790,traKprotein,Inc?,pKPC-56a,138,100.0
TivB9,78790,TraK,Inc?,pH1038-142,138,99.3
TivB9,78790,TraK,Inc?,pHHA45,138,99.3
TivB9,78790,TraK,Inc?,pZS50,138,100.0
TivB9,78790,traKprotein,Inc?,pKPC-629,138,100.0
TivB9,78790,TraK,Inc?,pKPC,138,100.0
TivB9,78790,traK,Inc?,pLK75,138,100.0
TivB9,78790,traKprotein,Inc?,pKPC-1c5,138,100.0
TivB9,78790,traKprotein,Inc?,pKPN-b9c,138,100.0
TivB9,78790,TraK,Inc?,pYD626E,138,100.0
TivB9,78790,traKprotein,Inc?,pKPC-860,138,100.0
TivB9,78790,TraK,Inc?,pBK28009,138,100.0
TivB9,78790,TraK,Inc?,pKC394,138,98.6
TivB9,78790,TraK,Inc?,pKC396,138,98.6
TivB9,78790,TraK,Inc?,pKOX105,138,100.0
TivB9,78790,TraK,Inc?,pBK31551,138,100.0
TivB9,78790,TraK,Inc?,pEcNDM0,138,100.0
TivB9,78790,TraK,Inc?,pEcNDM1,138,100.0
TivB9,78790,traKprotein,Inc?,pKPC-e4e,138,100.0
TivB9,78790,TraK,Inc?,pOW16C2,138,100.0
TivB9,78790,TraK,Inc?,pKT58A,138,99.3
TivB9,78790,traKprotein,Inc?,pKPC-47e,138,100.0
TivB9,78790,TraK,Inc?,pCF8698,138,100.0
TivB9,78790,traKprotein,Inc?,pKPC,138,100.0
TivB9,78790,TraK,Inc?,pECN580,138,100.0
TivB9,78790,TraK,Inc?,pKPC,138,100.0
TivB9,78790,TraKprotein,incn,pMAK2,138,99.3
TivB9,78790,traKprotein,Inc?,pZH063,138,100.0
TivB9,78790,TraKprotein,Inc?,pQNR2078,138,99.3
TivB9,78790,traKprotein,Inc?,pBZ19,138,*
TivB9,78790,TraK,Inc?,pBK32602,138,100.0
TivB9,78790,TraK,incn,pMUR050,138,99.3
TivB9,78790,traK,Inc?,pLK78,138,100.0
TivB9,78790,TraK,Inc?,pL2-43,138,99.3
TivB9,78790,hypotheticalprotein,Inc?,pMR3-OXA181,52,97.9
TivB9,43502,TraK,Inc?,pRH-1238,320,100.0
TivB9,43502,TraKfamilyprotein,inca/c,pAM04528,305,100.0
TivB9,43502,conservedhypotheticalprotein,Inc?,pUMNK88,305,100.0
TivB9,43502,sexpilusaseemblyproteintraK,Inc?,pVC1447,305,100.0
TivB9,43502,TraK,Inc?,pKAZ1,305,100.0
TivB9,43502,HypersensitivityresponsesecretionproteinHrpH,Inc?,pGPN1,305,100.0
TivB9,43502,TraK,inca/c,pP91278,305,100.0
TivB9,43502,conservedhypotheticalprotein;putativeexportedprotein,Inc?,XNC1,305,92.1
TivB9,43502,TraK,Inc?,pKP-Gr8143,305,100.0
TivB9,43502,TraK,Inc?,pKP1-NDM-1,305,100.0
TivB9,43502,TraKprotein,Inc?,pNDM15-1078,305,100.0
TivB9,43502,TraK,inca/c,pP99-018,305,100.0
TivB9,43502,TraK,Inc?,pKP-Gr642,305,100.0
TivB9,43502,TraK,Inc?,pRMH760,305,100.0
TivB9,43502,TraK,Inc?,pVCR94deltaX,305,100.0
TivB9,43502,TraKfamilyprotein,inca/c,pAR060302,305,100.0
TivB9,43502,TraK,Inc?,IncA/C-LS6,305,100.0
TivB9,43502,TraK,Inc?,pSRC119-A/C,305,100.0
TivB9,43502,TraKprotein,Inc?,pHS36-NDM,305,100.0
TivB9,43502,hypotheticalprotein,Inc?,pNDM-SAL,305,100.0
TivB9,43502,TraK,Inc?,pTC2,305,100.0
TivB9,43502,conservedhypotheticalprotein,Inc?,pPG010208,305,100.0
TivB9,43502,TraK,Inc?,pNDM-KN,305,100.0
TivB9,43502,TraKprotein,Inc?,pNDM-US,305,100.0
TivB9,43502,TraK,Inc?,:,305,92.1
TivB9,43502,TraK,Inc?,pVC1307,305,100.0
TivB9,43502,TraK,Inc?,p39R861-4,305,100.0
TivB9,43502,TraKfamilyprotein,Inc?,pMR0211,286,100.0
TivB9,43502,hypotheticalprotein,Inc?,pYT3,235,99.6
TivB9,43502,conservedhypotheticalprotein,inca/c,pSN254,235,99.6
TivB9,43502,conservedhypotheticalprotein,inca/c,pAR060302,235,99.6
TivB9,43502,conservedhypotheticalprotein,inca/c,pIP1202,235,100.0
TivB9,43502,conservedhypotheticalprotein,inca/c,pYR1,235,100.0
TivB9,43502,conservedhypotheticalprotein,inca/c,pRA1,235,91.9
TivB9,43502,hypotheticalprotein,Inc?,pSN254b,235,99.6
TivB9,13942,Putativeuncharacterizedproteinprecursor,Inc?,ABKp1,270,100.0
TivB9,13942,TraK,Inc?,pD46-3,240,100.0
TivB9,13942,TraK,Inc?,pD72-2,240,100.0
TivB9,13942,putativeTraK,Inc?,pAB,240,100.0
TivB9,13942,TraK,Inc?,pC13-2,240,100.0
TivB9,13942,TraK,Inc?,pAb-G7-2,240,100.0
TivB9,13942,TraK,Inc?,pA105-1,240,100.0
TivB9,13942,TraK,Inc?,pA85-3,240,100.0
TivB9,13942,Conservedhypotheticalprotein,Inc?,p2ABTCDC0715,235,99.6
TivB9,13942,Conservedhypotheticalprotein,Inc?,pACICU2,235,99.6
TivB9,3581,TraKconjugationprotein,Inc?,pAF22,496,*
TivB9,22137,DNA-processingprotein,Inc?,pYS1,634,91.8
TivB9,22137,TraK,Inc?,pTB30,139,92.1
TivB9,22137,"DNAprocessingprotein,oriTbindingprotein",Inc?,pB12,139,*
TivB9,22137,TraK,Inc?,pNB8c,139,92.1
TivB9,22137,TraK,Inc?,pC1-1,139,92.1
TivB9,22137,TraK,incp,pCNB,139,92.1
TivB9,22137,TraK,Inc?,pBAM1,139,92.1
TivB9,22137,TraK,Inc?,pLME1,139,92.1
TivB9,22137,TraK,Inc?,pAKD26,139,92.1
TivB9,22137,TraK,incp,pA1,139,97.8
